ukbench00000.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
ukbench00809.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3486.9585625,2926.39545313,64.677061094,0.0,0.0,79.7679766362,40.534765744,3182.356,3255.68927344,45.6698875841,130.391111824,-40.7926570809,0.0,0.0,36.5849977518,-6.42104866626,-18.3005225084,18.1310113296,3255.378375,3522.886625,10.3357544182,-4.29218599316,-27.8244432357,105.318207563,-3.17199696644,0.0,0.0,28.0788521978,10.2831295408,66.5907204581,-2.48128106146,56.8869877987,54.5399878451,3760.0028125,0.0,22.5275876293,-6.09407640741,27.6859097552,-0.34558623113,-3.20058864372,-43.1260187701,53.2370633577,3.09874286277,15.9007877088,32.8417180833,1.0194942147,0.0,0.0,22.4074294492,-10.0687993385,16.5293533214,27.6559135365,14.5901564173,4.01233987201,-7.20916572629,0.0,0.0,18.1511305363,-0.572670655995,-8.15558638394,0.0,0.0
1,2048.0,0.0,1998.39152344,1887.70045312,16.1359819137,0.0,0.0,9.83169849154,12.7597698773,1879.75096094,1887.98599219,17.4108990765,14.5138044837,-7.38118312827,0.0,0.0,11.832575721,1.04654335872,2.56871752763,18.0533512197,1897.08854687,1976.66178906,2.23603554694,3.57763005988,-1.61171028276,17.026766689,-8.27185301677,0.0,0.0,6.93664402306,5.01938429688,17.6479102779,4.02858985093,13.852169192,16.8479476024,2048.0,0.0,9.60898271334,0.621613111074,15.5671491373,2.72490917833,7.91342554328,-2.01757196227,1.40891673179,4.55815415274,6.74574325432,13.2921932727,-0.783973327907,0.0,0.0,8.09800230475,-0.688226186372,5.93866968904,4.89499186393,5.2365087004,4.14521071722,-3.49793160922,0.0,0.0,7.47432747537,0.113715632558,-2.1703432331,0.0,0.0
2,2048.0,0.0,2084.29492969,2171.20404688,-13.8528901637,0.0,0.0,-6.01488112959,-10.4019312217,2182.45946094,2172.81805469,-14.0599611352,-10.7975259685,5.31970271015,0.0,0.0,-8.96889269412,-2.12735052111,-3.61742719492,-13.1368526939,2165.52623438,2101.94241406,-2.16747819771,-2.06133779174,0.963457832071,-13.9229656672,8.04146956343,0.0,0.0,-5.6531045008,-4.12098974048,-14.0239769757,-1.78228519558,-10.5583292445,-14.5025343863,2048.0,0.0,-6.29637469124,-0.276400715864,-11.3373800033,-1.38658605975,-4.78172453035,3.13092668134,-0.192474573691,-3.86386254069,-3.96827593843,-11.554478358,2.15128495226,0.0,0.0,-6.60040538491,0.993278616209,-6.0717255324,-4.22664569813,-4.67634052385,-2.31717086753,2.74827824006,0.0,0.0,-4.97351892655,-1.22378712496,2.10039625719,0.0,0.0
ukbench00810.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3760.0028125,3200.25890625,0.0,0.0,0.0,0.0,126.6256476,1762.47534375,1929.67638281,89.8785738682,2.86890462611,0.0,0.0,0.0,0.0,-53.0557826897,178.801331501,109.779753963,2939.31200781,3760.0028125,167.62563359,121.077950667,70.4962966069,81.0428008714,0.0,0.0,0.0,0.0,-9.58663454588,70.953447764,13.7202003253,14.7052740677,0.0,3760.0028125,0.0,0.0,-100.63115448,36.2595242344,-22.7455846522,54.5204666133,0.0,-75.1022399991,137.145402868,21.5269919686,85.7662354998,0.0,0.0,0.0,0.0,-8.92695687437,204.736449019,-11.7583211865,-41.3382524791,5.89963355589,0.0,0.0,0.0,0.0,-32.2824953127,0.0,0.0,0.0
1,2048.0,0.0,2048.0,2118.27239844,0.0,0.0,0.0,0.0,-10.9999413922,2377.10678125,2403.53601562,-4.99632170004,3.2001291405,0.0,0.0,0.0,0.0,13.009833434,-22.1670643093,-14.455471697,2192.55325,2048.0,-24.6315372661,-23.9922557255,-11.9402195341,-11.0249492915,0.0,0.0,0.0,0.0,-6.43060001195,-22.026762933,-15.2826423559,-5.36076045644,0.0,2048.0,0.0,0.0,17.459822429,-21.6306616015,-11.4794620298,-6.92264683483,0.0,2.97039985057,-20.912434076,-15.9734346472,-22.8652368959,0.0,0.0,0.0,0.0,-6.22686133343,-16.5345316096,3.22529585154,2.40532887822,-3.18310996788,0.0,0.0,0.0,0.0,3.8892527703,0.0,0.0,0.0
2,2048.0,0.0,2048.0,1970.15449219,0.0,0.0,0.0,0.0,12.852839436,1729.6395625,1707.90695312,7.03290959095,-4.2239315872,0.0,0.0,0.0,0.0,-12.5866020246,20.1616678652,18.625933557,1912.41265625,2048.0,19.2683285028,27.842947664,9.61348083957,13.5339961706,0.0,0.0,0.0,0.0,11.5083368613,21.7807339673,14.9165401376,4.52078596438,0.0,2048.0,0.0,0.0,-14.5433498127,25.8257051635,12.1065346714,1.38897247095,0.0,1.28201571489,11.1574987167,16.4311455193,24.2653083226,0.0,0.0,0.0,0.0,9.53164740475,-0.873698090354,-0.0309782420397,4.14598138479,4.7249871858,0.0,0.0,0.0,0.0,-0.674391413041,0.0,0.0,0.0
ukbench00811.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3620.87328906,2613.82115625,-4.72035629566,0.0,0.0,122.961411257,60.6387221913,2546.65938281,2737.56913281,371.703058052,450.981030375,7.24504279844,0.0,0.0,-83.8046991917,-34.5851727181,274.553118853,334.984268258,2592.71469531,3598.54385937,114.942124662,170.877819395,-344.772649774,139.100013063,2.27393792051,0.0,0.0,39.7772685617,-107.499079457,227.676721804,-271.222484144,377.302634044,-2.79756290824,3760.0028125,0.0,141.346898483,-135.810638028,174.270051476,-77.0488762457,15.0709920995,-13.6229677956,-84.2474735706,-23.9869017884,-68.5228014695,229.604228599,-1.96260404145,0.0,0.0,-97.1648686281,-114.472040847,-18.4602147344,25.4335684134,0.80867629731,12.1164486468,18.2403070289,0.0,0.0,49.2519559931,13.2570414663,-29.515136497,0.0,0.0
1,2048.0,0.0,2048.0,2035.40553906,1.50103668851e-14,0.0,0.0,6.3392988562e-14,-5.21405530909,2021.62529688,2025.44636719,-9.7427791888,0.997795779591,-2.0415114558e-14,0.0,0.0,0.0,1.40423288989,1.65900000274,-11.4088465818,2035.69107812,2048.0,-4.00031552246,5.68094246322,5.47448936146,1.03266868693,3.0553378093e-14,0.0,0.0,-4.50520098471e-15,-0.0371240458326,2.48457435531,5.59781676821,0.816167918751,-1.62403445002e-15,2048.0,0.0,1.08765173185e-14,1.43755802561,-1.04038057027,-0.624348153278,2.95665161702,-7.54622102325e-14,2.32301624159,2.90966127969,1.27085303321,2.0730492572,2.69556526352e-14,0.0,0.0,0.0,0.960545563482,2.35312341533,0.410035694459,-0.175829378171,4.14128959014,-4.03419850702e-14,0.0,0.0,-2.62582356217e-14,-0.795712230839,8.16457252717e-15,0.0,0.0
2,2048.0,0.0,2048.0,2050.87835156,1.66344013351e-14,0.0,0.0,0.0,2.16143571843,2057.27042187,2053.32814844,3.13009233623,-0.293863650273,-4.73707671932e-14,0.0,0.0,0.0,-1.66584169107,-2.25315055624,5.13466089265,2052.49235937,2048.0,2.61635621334,-0.923843443467,-3.79432247157,0.419120971733,7.08953631632e-14,0.0,0.0,0.0,0.0440402612233,-0.404045234187,-2.63374182495,0.634298009713,0.0,2048.0,0.0,5.25164712435e-14,-0.519711047205,1.3432984862,1.2777406487,-2.33257602804,-8.36267827597e-14,-0.962983701059,-2.19333379482,-0.359719396207,-0.924177514467,0.0,0.0,0.0,0.0,-0.347259819633,-0.382668483794,1.18996189749,-0.165591968756,-0.355750829989,0.0,0.0,0.0,2.1753034637e-14,0.520425608303,0.0,0.0,0.0
ukbench00812.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3541.88035937,1909.37579687,-166.852090661,0.0,0.0,-43.6558956105,-158.448205744,1480.09424219,1459.48246094,214.94989165,224.517158218,81.8090527052,0.0,0.0,149.377622302,-8.72357355374,316.481498711,240.53232624,1700.44792188,3484.58132812,-117.978028125,341.446946499,144.067837151,341.562439526,144.625649525,0.0,0.0,96.41779192,20.9072225089,241.757118167,135.815401358,329.952708051,-205.840148331,3756.56751562,-2.38244682307,-59.3194894718,-53.534389026,237.175795429,99.2883426327,115.863976135,43.0776552355,-10.9075343344,106.921728476,96.2420660702,285.831100412,86.0554085652,0.0,2.01974089119,172.890303845,0.268101501266,91.0224398152,27.8079184583,31.0868061776,138.530055888,171.692265363,2.4291217157,1.34954771763,120.767757645,-17.4333962053,55.8630499461,0.0,-0.473898137733
1,2048.0,0.0,2047.98909375,2059.32142969,0.0727208622509,0.0,0.0,0.222715778208,2.47878762113,2062.22044531,2062.22044531,-0.850854217905,-0.414162681456,0.235043291293,0.0,0.0,0.00771188333236,-0.162018359802,-1.87685405249,-0.191451701126,2061.93490625,2050.3279375,2.03157689183,-2.35225677362,-0.721319376242,-2.25953209792,-0.337886120956,0.0,0.0,-0.537683452304,-2.05018393291,-1.43648190171,-2.07089966979,-2.14065774806,1.77504016277,2048.0,0.0,0.445431556416,0.141156061442,-0.194194724055,-0.481970198322,-0.492421893751,-0.405122272543,0.0335477743585,-0.777418403135,0.419790523982,-1.6383885091,-0.911420265806,0.0,0.0,-1.64610039243,-1.39976861991,-1.92514210007,-0.169245426778,-0.300408742447,-0.886689471647,-1.59886560615,0.0,0.0,-1.07536690461,-0.862519253224,-0.48609726185,0.0,0.0
2,2048.0,0.0,2050.4924375,2068.57486719,1.83002783629,0.0,0.0,0.281493561648,2.09105031816,2074.74519531,2074.74519531,-2.30443930254,-3.31845805447,-1.17642821125,0.0,0.0,-1.76241945793,0.039692581916,-3.52990550603,-2.41167233574,2073.1311875,2050.9423125,0.483890731009,-3.45259479751,-1.95360930852,-3.74193727051,-1.41162197435,0.0,0.0,-0.679585574251,-1.36222306022,-2.70167270995,-1.73413852288,-5.02105428932,2.24349788555,2048.0,0.0,0.562987123295,0.667348773069,-2.90369532704,-1.3053600068,-0.423744890072,-0.166307104785,0.738592684517,-1.46213473449,-1.45200569741,-3.84294857905,-1.15195671741,0.0,0.0,-2.08052912112,0.688878729876,-1.27549017346,-0.458381477151,-0.437051500658,-2.07978878405,-2.02082841949,0.0,0.0,-1.3591711485,0.302232325005,-0.614385072519,0.0,0.0
ukbench00813.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3756.56751562,-2.38244682307,3741.03482031,3612.57360937,-14.0781638362,0.0,2.01974089119,-2.77992779471,20.1617609206,3608.81367969,3591.46028125,35.750268497,9.44291884883,7.48924240122,2.4291217157,1.34954771763,10.9832741856,-10.2482353072,-3.90290159972,33.8267709824,3613.11638281,3732.76434375,20.211962386,-13.6276454181,-0.0389017835333,28.8045250617,7.65539418307,0.0,-0.473898137733,2.22290771418,-13.4204617433,12.8245470982,2.9598102192,10.9238461229,-11.2772548712,3756.56751562,-2.38244682307,-1.30660208351,-12.6697046442,17.1083049397,-4.99188614571,16.4496218114,-0.55270612191,-7.12035534601,12.5688253295,3.09452647773,21.7552173562,4.07710134512,0.0,2.01974089119,11.9731408152,-14.0187341334,18.6043897867,-4.10390673929,1.71746095185,16.8510960505,7.10645179388,2.4291217157,1.34954771763,7.64284814087,-7.69248511749,1.47188107134,0.0,-0.473898137733
1,2048.0,0.0,2045.06826563,2018.08976562,-2.19528983863,0.0,0.0,-0.4496051976,3.27252445342,2011.33696094,2010.447625,7.23850791049,1.74707825745,1.26213078005,0.0,0.0,2.0730492572,-0.408550961295,-0.625330638472,9.34372541133,2012.8191875,2043.89339062,4.39057967726,-0.0364832076485,1.09519971584,5.80762267349,1.84247788308,0.0,0.0,1.08544296576,-3.71827283877,3.11342982747,1.4452540557,1.27167553632,-2.43683395575,2048.0,0.0,-0.226889419392,-2.5242615601,4.1460985144,-0.762297030396,4.21782002365,0.410367371994,-1.0830561436,2.28433064121,-0.666803479717,4.96914871061,2.06584807594,0.0,0.0,2.90381133675,-3.68495576616,3.15817458142,0.173203722481,-0.129882851507,3.07009632672,1.38035555353,0.0,0.0,0.547759513455,-0.820734743988,-0.48471641105,0.0,0.0
2,2048.0,0.0,2049.30698437,2062.82670312,1.04730513414,0.0,0.0,0.39082741416,-4.04057744179,2068.07596094,2070.71125,-4.29450597798,-1.18273756783,-0.367217755043,0.0,0.0,-0.924177514467,1.13755488977,-0.0299083807113,-6.0743428452,2063.6838125,2050.32826562,-2.09461026829,-0.44337957714,1.08406713286,-3.29266482368,-1.11389536961,0.0,0.0,-0.943540843813,1.73395947626,-2.26747600067,1.61235205874,-1.1054268593,0.396281618308,2048.0,0.0,0.672320975808,0.734435510086,-1.84835502893,0.967321035915,-2.85538107698,-0.527980804618,1.52186386141,-2.22324217553,-0.361726438647,-0.808090468375,-0.335951334222,0.0,0.0,-1.64633241184,2.22779073921,-1.59832352753,-0.64824987666,-0.636964573058,-2.66873651595,-0.224475504908,0.0,0.0,-1.62312641806,1.05596160924,0.0788253148466,0.0,0.0
ukbench00814.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3727.92916406,3406.69798437,18.8211972345,0.0,0.0,-14.1207411359,6.13601526118,3504.99213281,3503.47029687,24.027193764,111.008027899,0.716922861209,0.0,0.0,10.9832741856,9.41507850599,36.1773426139,-6.44817017222,3601.60814062,3742.996375,13.2130456557,-0.317011668379,-18.1580950956,16.7135736277,-13.9209414786,0.0,0.0,12.4786880041,-39.1999444231,28.1280172216,6.88175952993,0.864121473573,6.33353543398,3760.0028125,0.0,-8.50071450521,11.436991363,26.0486868675,-15.3011059535,6.25058191656,-8.46393961229,7.94030102469,24.7048841647,-0.521367404159,0.347366206258,3.93322423718,0.0,0.0,-0.0522264649168,-13.7360058176,23.8538325871,10.5066254439,10.5942091386,2.72093676234,1.2710690976,0.0,0.0,-1.79394307763,4.22450537975,0.109386318579,0.0,0.0
1,2048.0,0.0,2042.71851563,1922.77022656,4.56682101122,0.0,0.0,-2.65697433677,-1.01376099514,1903.7085,1904.58692969,2.33036973964,11.8320733149,0.175713115391,0.0,0.0,2.0730492572,-3.07492568658,23.1771960874,1.71424368915,1942.12839844,2040.96165625,9.46984848569,12.7463955495,-3.60770141351,22.6016352218,-3.37497644985,0.0,0.0,3.34440715198,-8.01647240721,17.4151561371,2.3513016679,-3.69125332401,6.59651338719,2048.0,0.0,-5.39134124412,2.90316680359,17.2132495298,-1.62956642344,7.44435631065,-2.05230318531,-1.06881865907,11.5019198417,1.23830439201,8.91334061763,3.74432862393,0.0,0.0,-2.0730492572,-5.37771951322,12.8979782859,2.33467042311,4.85043128765,3.54593011638,0.755688299882,0.0,0.0,-0.0106856841208,0.471716270083,-0.168222087729,0.0,0.0
2,2048.0,0.0,2051.34954687,2114.02722656,-2.93753973371,0.0,0.0,1.83452952465,0.574757582573,2123.76884375,2123.62599219,-3.17240085302,-5.12384810377,-0.394942234469,0.0,0.0,-0.924177514467,1.74334666917,-13.7404287344,1.88701719765,2103.40717969,2051.63525,-5.72978263607,-5.72184909796,0.926367531857,-11.3072285282,1.71613519183,0.0,0.0,-1.76020954303,4.54498478796,-8.11557501311,-2.44306983029,1.68501359778,-3.39157642193,2048.0,0.0,2.72850893238,-2.97961678678,-9.25685088222,2.48896526442,-4.33322109473,1.09427298788,0.605972839399,-6.00071476872,-0.287336886193,-3.79772136642,-1.82754780458,0.0,0.0,0.924177514467,3.31420821146,-6.30483374434,-2.62828852306,-2.64951082938,-1.02595704252,-0.231114824744,0.0,0.0,-0.129862871505,-0.807414574996,0.164666490057,0.0,0.0
ukbench00815.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3555.40340625,2068.95729687,-138.161910237,0.0,0.0,10.1343494807,-66.3231122428,1801.32014063,1924.23167969,256.098274106,-46.6733372482,129.886247452,0.0,0.0,142.24450587,82.2900284511,-130.221236926,215.158428072,1848.65171875,3563.32692187,76.0427958815,-154.701676618,-148.918654113,164.582716195,60.7393061626,0.0,0.0,-28.9549156325,255.692994426,206.312633935,-150.236654544,-1.05880400204,-132.373121318,3760.0028125,0.0,11.1671330753,8.52369097032,205.569282407,294.265734292,122.670649948,-49.5644642577,18.1800481144,149.265941117,321.764309287,288.188572323,127.096922081,0.0,0.0,139.070855957,216.631271765,149.743511904,-8.30539431228,26.2472632388,149.906838772,60.1069413809,0.0,0.0,-26.9598441232,53.7606926126,-47.3690696248,0.0,0.0
1,2048.0,0.0,2060.01247656,2148.64464844,7.80678538049,0.0,0.0,-1.45391302013,-21.0682350799,2177.2144375,2164.76373438,-49.6753477165,-20.5018705009,-8.55511791169,0.0,0.0,-8.49410363619,0.665838826623,-5.57757381468,-49.4585482493,2177.65464062,2067.33635938,-32.602825047,-2.18966187927,41.3560549942,-10.1710515619,-2.48534385194,0.0,0.0,3.5100565317,-6.83364249631,-23.7422702754,44.0320286936,-23.8396475529,13.4116549721,2048.0,0.0,0.00417364118423,4.42898163947,-17.003631039,-3.02480828468,-0.314798128943,4.29197839792,17.1792175225,-2.63117681324,-4.18704262351,-26.1343020307,-11.3642921215,0.0,0.0,-13.6728708375,1.93092996563,2.30171329323,19.1646469535,16.0576733122,0.999463339753,-7.60265223389,0.0,0.0,-0.0100760611515,18.9744294324,2.65988107292,0.0,0.0
2,2048.0,0.0,2044.38607031,1983.48017969,-2.65015879934,0.0,0.0,-0.398986344527,10.4084302626,1940.6439375,1977.53798438,38.2920498813,4.38684989422,1.71518247856,0.0,0.0,2.55543418876,1.77792511109,2.89039494788,21.0043618004,1973.78120313,2042.36482813,8.41948200356,-2.60299025409,-32.9746921873,7.52458289938,2.03270803791,0.0,0.0,0.963238244158,12.356605748,35.5619799676,-32.3981564094,6.45046665223,-4.25193494251,2048.0,0.0,-0.953814537455,20.0348394155,8.63570729339,-16.483205066,14.8652799597,0.224524476215,-9.86971104621,2.14804623028,-0.720290056998,14.8169917066,2.3339827727,0.0,0.0,3.98466824596,8.12722600297,-10.5862482885,-20.3300674061,1.22411767153,-21.5621295365,3.67916128932,0.0,0.0,2.30271199231,-20.6099871169,0.951184851005,0.0,0.0
ukbench00816.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3758.28516406,-0.954274342668,3432.34248437,1696.10738281,-213.704971849,0.657315599659,1.68464430441,36.5382015416,-78.268006186,1100.79276562,1084.37376563,180.541149555,150.680588169,227.658907607,1.21456085785,-0.335096586782,226.832596512,180.119496611,270.507061875,188.820184198,1661.21507031,3410.433875,-53.5497617875,277.508237707,116.116923382,280.425097817,68.8528720059,-1.58690023546,-1.4281724804,-88.2110217066,122.92091495,196.395704397,121.218548667,138.529924357,-226.404665749,3758.28516406,-0.954274342668,43.4577637771,199.633641523,193.603428106,57.804359299,62.6258891286,-109.593729232,-23.8984483455,94.9712232681,58.1941284917,294.273518961,247.643152585,0.657315599659,1.68464430441,242.324322767,131.341307247,90.4345281636,15.6384852729,14.3265820459,65.0295964724,66.8287063806,1.21456085785,-0.335096586782,-104.916322701,-26.3996934005,-125.156025612,-1.58690023546,-1.4281724804
1,2048.0,0.0,2049.74595312,2053.53430469,1.13056871231,0.0,0.0,-0.222715778208,-1.72804296667,2054.11628906,2049.71323437,-2.08078197365,-0.336160487904,-1.25514293598,0.0,0.0,-1.23457529432,-2.20665886782,-2.88429482469,-1.82667088555,2045.91397656,2046.52867969,-2.61405853425,0.0880782547039,-1.19135862639,-0.621143588827,-0.34372267017,0.0,0.0,0.537683452304,-0.223187243859,0.20961849072,-1.82169536887,-0.336160487904,-0.899210846572,2048.0,0.0,0.336160487904,-1.7466642421,0.41923698144,1.69719475811,0.811563209032,0.644471450462,0.717033713181,0.0769615020475,0.838409529537,-0.201906607387,1.21013371779,0.0,0.0,1.04038057027,0.56983336257,1.30815874397,1.69976942479,-0.41194890187,0.811563209032,0.0615424568659,0.0,0.0,-0.811563209031,0.95251864245,-0.812176669411,0.0,0.0
2,2048.0,0.0,2050.20673437,2053.74177344,1.42894147903,0.0,0.0,-0.281493561648,1.6616245271,2054.47735156,2057.68404688,1.0286836922,0.0546669262563,-1.58639256845,0.0,0.0,-1.56039684084,0.0349139151541,0.786760318503,-0.97845909802,2056.64144531,2049.89971094,0.196044604752,1.07041298841,0.0317723978113,0.101011308547,-0.434435851038,0.0,0.0,0.67958557425,-1.59224262034,-0.621143588827,0.420211900783,0.0546669262562,1.29778105374,2048.0,0.0,-0.0546669262562,-0.368255515064,-1.24228717765,-1.0902692084,-0.131977634781,0.814556406514,-1.03909759098,-0.779540065044,-0.759557808119,-1.14127586911,-1.17303074775,0.0,0.0,-1.3432984862,0.883569812809,-0.662047282165,-0.737665313866,-0.785280173729,-0.131977634781,-0.662308819438,0.0,0.0,0.131977634781,0.996650007514,0.361134938814,0.0,0.0
ukbench00817.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3681.76392969,3522.76636719,41.0378168959,0.0,0.0,1.69287319682,36.6889631572,3544.23525781,3545.04770312,26.6868939046,22.0430727934,3.88223279753,0.0,0.0,-8.05253754842,3.11803259084,9.50923189301,24.3331287755,3566.25378906,3688.68948437,16.8142184741,12.086147409,17.9300295603,12.236698295,-2.30643323574,0.0,0.0,0.913156960219,1.54075154656,22.5592530091,21.9565555904,5.94745878378,41.5460292061,3760.0028125,0.0,-4.37442959307,8.40493578241,31.9514485487,12.7646627314,5.20025524151,3.60922401214,5.4298115665,18.3362588453,9.8679911438,6.54041179394,3.5566659166,0.0,0.0,-4.13193428169,-0.193175534464,15.2614218124,4.92588647442,0.768449535736,8.78840926279,-6.02661816657,0.0,0.0,6.58405830212,6.22356743177,-1.31510945054,0.0,0.0
1,2048.0,0.0,2022.76745312,1968.79954687,14.2302998502,0.0,0.0,0.475402721128,12.7442078158,1975.245,1973.78458594,7.91479812101,7.65030543034,-0.920006113594,0.0,0.0,-1.66152415909,0.249416260643,4.99333109357,7.4729224123,1984.34755469,2025.71009375,5.99160965078,5.93953182611,5.64828477115,4.15381039773,-0.809505102431,0.0,0.0,1.14772369694,-0.857198987733,8.71143401024,5.22353362916,3.29324317346,11.9884014524,2048.0,0.0,0.248513301736,2.53550852156,11.0018136415,4.1645745215,2.21805482329,0.874180658624,0.45798729402,5.56246197527,3.73308459744,3.93648002368,0.149556035223,0.0,0.0,-0.419236981439,-1.40865822844,4.0527802669,2.50991676224,1.69231887995,2.00584617477,-2.2888792638,0.0,0.0,1.69548321039,2.1439088422,-0.244999558431,0.0,0.0
2,2048.0,0.0,2063.72645313,2093.25832812,-8.10338578584,0.0,0.0,-0.077310708525,-6.91326761957,2091.3799375,2090.78721094,-5.19649245059,-3.5451776316,-1.31142909861,0.0,0.0,1.44430979475,1.41579532355,-1.71064810695,-3.88712197198,2084.08811719,2059.92703125,-1.55957590205,-2.6315451685,-4.83129776792,-3.61077448687,0.567496330374,0.0,0.0,-0.186644561037,-2.29658289485,-4.93899723552,-3.57267097511,-0.667152772348,-7.08650419023,2048.0,0.0,0.595010267283,-0.450331318051,-8.24673779675,-2.29317682756,-1.31383923898,-0.0965982010258,-0.541510454642,-3.07404878201,-1.01458160894,-1.22721144011,-0.333812882872,0.0,0.0,1.24228717765,-1.20840508901,-3.14625400035,-2.03227599497,0.390438151479,-2.17795461099,0.57901684866,0.0,0.0,-1.8097709791,-1.66216386305,1.06164155107,0.0,0.0
ukbench00818.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3760.0028125,3444.560125,0.0,0.0,0.0,0.0,86.7663849466,3416.68098437,3407.26139844,8.43869862181,19.020475112,0.0,0.0,0.0,0.0,-20.7779077134,25.2024772407,15.8879778161,3650.00117969,3760.0028125,17.2706263212,0.745166118335,0.720582083938,28.6660647151,0.0,0.0,0.0,0.0,5.21456896512,28.71829118,2.83697533706,-1.55858259124,0.0,3760.0028125,0.0,0.0,7.12474000214,22.7839472374,11.3477391561,8.64637763364,0.0,1.5266621554,-8.57637668289,5.77431356861,11.8735437202,0.0,0.0,0.0,0.0,2.11207796741,19.8801354306,-9.87637196606,-5.25716260691,-2.84870235298,0.0,0.0,0.0,0.0,-9.71705895213,0.0,0.0,0.0
1,2048.0,0.0,2048.0,1993.12094531,0.0,0.0,0.0,0.0,9.58744500158,1946.75155469,1948.222875,2.80693758883,3.29741681465,0.0,0.0,0.0,0.0,0.911143940624,10.1573518498,4.46415940499,2008.38341406,2048.0,7.12376934376,7.84071164208,2.15925001312,5.18647908467,0.0,0.0,0.0,0.0,0.666136261825,7.25952834187,0.969505770671,0.899641463735,0.0,2048.0,0.0,0.0,0.380449965532,7.88067193069,6.39621342213,1.99577011362,0.0,0.164384569024,2.30570200946,5.56343035194,4.36342888845,0.0,0.0,0.0,0.0,-0.192674146009,4.82846989125,0.570603021512,-0.318590729815,1.64431923187,0.0,0.0,0.0,0.0,-0.753121307999,0.0,0.0,0.0
2,2048.0,0.0,2048.0,2085.15203906,0.0,0.0,0.0,0.0,-6.9953351274,2116.76911719,2114.86940625,-2.47603178065,-1.6209673098,0.0,0.0,0.0,0.0,-0.104640867582,-5.48692624548,-2.81575225461,2074.36782031,2048.0,-4.52064595761,-4.66087818455,-1.92280251762,-3.19165351514,0.0,0.0,0.0,0.0,0.62680340445,-4.1158310296,-0.724001229137,0.93843535363,0.0,2048.0,0.0,0.0,-2.62311325372,-4.21684233815,-1.6767211828,0.124757381322,0.0,-0.509505732525,-1.96351643252,-1.98919407339,-4.2319180757,0.0,0.0,0.0,0.0,0.43810004062,-1.28903634845,1.54909025341,-0.962430362027,-0.716714208421,0.0,0.0,0.0,0.0,1.24936557106,0.0,0.0,0.0
